Longest Track Length (cm),2nd Longest Track Length (cm),3rd Longest Track Length (cm),Event Type
279.63,0.0,0.0,0
131.65,0.0,0.0,0
366.13,0.0,0.0,1
346.15,211.55,197.81,0
403.81,124.38,0.0,1
90.92,0.0,0.0,0
562.13,111.98,71.87,1
117.77,57.85,0.0,0
462.37,177.3,158.59,1
314.62,0.0,0.0,1
305.76,90.78,0.0,1
109.16,0.0,0.0,0
85.48,81.15,0.0,0
243.81,0.0,0.0,1
189.56,0.0,0.0,0
148.3,0.0,0.0,0
157.13,0.0,0.0,0
72.59,0.0,0.0,0
482.91,0.0,0.0,1
100.44,63.3,0.0,0
791.01,118.47,0.0,1
690.89,234.16,0.0,1
286.02,264.33,0.0,1
282.96,277.3,0.0,1
101.35,0.0,0.0,0
603.54,0.0,0.0,1
416.47,142.65,0.0,1
184.28,167.23,129.83,0
1033.39,176.53,0.0,1
111.33,0.0,0.0,0
138.42,0.0,0.0,0
637.14,0.0,0.0,1
116.69,0.0,0.0,0
257.05,0.0,0.0,0
839.7,162.28,0.0,1
835.81,0.0,0.0,1
473.78,73.32,0.0,1
149.79,0.0,0.0,0
1054.06,0.0,0.0,0
165.65,0.0,0.0,0
460.13,169.58,141.75,1
729.34,255.03,148.33,1
492.14,0.0,0.0,1
708.51,111.7,0.0,1
159.79,0.0,0.0,0
266.93,0.0,0.0,1
162.21,0.0,0.0,0
162.37,0.0,0.0,0
137.87,0.0,0.0,0
180.79,0.0,0.0,0
655.79,0.0,0.0,1
328.46,0.0,0.0,1
685.52,0.0,0.0,1
705.53,132.2,0.0,1
61.78,0.0,0.0,0
106.82,0.0,0.0,0
470.01,118.12,0.0,1
294.12,185.95,0.0,1
249.44,0.0,0.0,0
609.22,327.7,182.08,1
471.83,0.0,0.0,1
1032.97,0.0,0.0,1
134.16,0.0,0.0,0
406.32,0.0,0.0,1
298.14,0.0,0.0,1
927.51,0.0,0.0,1
312.99,306.73,238.41,1
122.93,67.19,0.0,1
198.95,0.0,0.0,0
72.76,0.0,0.0,0
893.18,242.14,0.0,1
126.41,0.0,0.0,0
128.68,126.11,126.11,1
795.12,0.0,0.0,1
192.12,0.0,0.0,0
86.27,0.0,0.0,0
609.4,0.0,0.0,1
164.19,0.0,0.0,0
103.47,0.0,0.0,0
676.5,0.0,0.0,1
559.13,0.0,0.0,1
695.29,71.9,0.0,1
572.8,65.79,0.0,1
336.89,197.32,174.29,0
383.27,0.0,0.0,1
394.06,0.0,0.0,1
934.07,85.5,0.0,1
378.3,137.08,0.0,0
622.55,0.0,0.0,1
292.58,0.0,0.0,0
125.93,0.0,0.0,0
1007.01,238.1,175.04,1
53.26,0.0,0.0,0
739.29,0.0,0.0,1
972.12,165.86,126.0,1
111.88,0.0,0.0,0
503.23,0.0,0.0,1
80.72,0.0,0.0,0
332.05,0.0,0.0,1
85.34,0.0,0.0,0
168.62,0.0,0.0,0
556.5,171.19,0.0,1
122.76,0.0,0.0,0
133.26,0.0,0.0,0
147.26,0.0,0.0,0
645.84,311.48,0.0,1
149.54,81.92,0.0,0
126.12,120.55,0.0,0
74.84,0.0,0.0,0
169.45,141.99,121.74,0
870.26,0.0,0.0,1
235.27,0.0,0.0,0
137.28,81.43,0.0,0
114.84,0.0,0.0,0
375.37,187.26,0.0,0
74.24,0.0,0.0,0
156.96,0.0,0.0,0
282.2,0.0,0.0,1
434.97,275.03,0.0,0
548.9,0.0,0.0,1
168.07,0.0,0.0,0
106.11,0.0,0.0,0
82.18,0.0,0.0,0
459.88,0.0,0.0,1
981.55,0.0,0.0,1
622.44,73.82,0.0,1
709.92,372.55,331.58,1
499.06,64.21,0.0,1
131.57,0.0,0.0,0
144.12,0.0,0.0,0
163.82,0.0,0.0,0
396.08,96.24,0.0,1
371.67,0.0,0.0,1
652.65,124.63,0.0,1
119.97,0.0,0.0,0
197.49,135.97,0.0,0
177.96,106.04,84.84,1
135.82,0.0,0.0,0
152.3,0.0,0.0,0
81.98,0.0,0.0,0
484.95,343.84,0.0,1
252.64,0.0,0.0,0
588.95,0.0,0.0,1
117.99,0.0,0.0,1
379.61,372.01,200.88,1
324.95,0.0,0.0,1
401.15,0.0,0.0,0
360.53,72.31,0.0,1
582.02,0.0,0.0,1
155.67,0.0,0.0,0
143.85,0.0,0.0,0
91.42,0.0,0.0,0
753.5,475.35,294.19,1
551.15,0.0,0.0,1
260.42,0.0,0.0,1
396.45,0.0,0.0,0
100.73,61.46,0.0,0
109.57,0.0,0.0,0
148.97,0.0,0.0,0
111.72,0.0,0.0,0
182.1,0.0,0.0,0
139.49,0.0,0.0,0
70.7,0.0,0.0,0
590.08,393.77,0.0,1
461.03,0.0,0.0,1
881.62,0.0,0.0,1
118.86,0.0,0.0,0
240.33,235.53,0.0,1
413.14,198.21,0.0,1
130.88,115.11,0.0,0
254.44,0.0,0.0,0
95.42,0.0,0.0,0
692.5,65.52,0.0,1
79.42,0.0,0.0,0
652.25,0.0,0.0,1
126.65,0.0,0.0,0
334.54,0.0,0.0,1
215.75,152.11,97.6,0
291.77,196.01,184.36,1
322.54,195.9,0.0,1
87.32,0.0,0.0,0
133.62,0.0,0.0,0
126.28,0.0,0.0,0
446.71,432.49,0.0,1
184.21,0.0,0.0,0
91.51,0.0,0.0,0
578.0,70.62,0.0,1
65.76,0.0,0.0,0
667.56,0.0,0.0,1
210.47,201.44,0.0,0
288.18,118.35,78.13,1
539.5,0.0,0.0,1
549.84,0.0,0.0,1
885.1,0.0,0.0,1
272.29,171.14,0.0,0
121.33,0.0,0.0,0
270.95,265.53,0.0,1
422.37,0.0,0.0,1
803.78,0.0,0.0,1
137.73,0.0,0.0,0
645.7,0.0,0.0,1
518.04,62.21,0.0,1
97.66,0.0,0.0,0
133.29,0.0,0.0,0
286.54,91.91,85.18,1
92.5,0.0,0.0,0
362.59,165.99,0.0,1
205.41,198.7,0.0,1
253.67,0.0,0.0,0
401.93,330.31,0.0,1
217.7,135.37,0.0,0
424.72,108.89,0.0,1
832.24,50.99,0.0,1
498.6,0.0,0.0,1
410.14,0.0,0.0,1
248.97,0.0,0.0,0
920.55,0.0,0.0,1
682.99,0.0,0.0,1
136.73,0.0,0.0,0
162.74,109.6,0.0,0
578.03,264.98,0.0,1
328.39,0.0,0.0,0
226.93,137.43,0.0,0
572.26,238.54,0.0,1
175.16,0.0,0.0,0
359.3,0.0,0.0,1
716.64,0.0,0.0,1
129.02,0.0,0.0,0
467.22,0.0,0.0,1
427.7,419.15,419.15,1
312.8,0.0,0.0,0
110.56,0.0,0.0,0
978.93,535.26,320.28,1
282.18,0.0,0.0,0
464.24,203.1,173.25,0
462.01,72.21,0.0,1
151.82,0.0,0.0,0
146.15,0.0,0.0,0
413.69,0.0,0.0,1
728.36,280.79,0.0,0
68.68,0.0,0.0,0
121.04,0.0,0.0,0
364.53,221.62,0.0,1
613.26,0.0,0.0,1
713.83,0.0,0.0,1
406.95,223.41,0.0,0
115.22,0.0,0.0,1
623.26,0.0,0.0,1
376.37,0.0,0.0,1
365.85,0.0,0.0,1
146.15,0.0,0.0,0
136.64,0.0,0.0,0
788.69,0.0,0.0,1
896.14,0.0,0.0,1
174.43,148.68,0.0,0
114.6,0.0,0.0,0
960.75,0.0,0.0,1
792.31,0.0,0.0,1
96.01,0.0,0.0,0
207.94,0.0,0.0,0
532.88,0.0,0.0,1
301.5,182.01,0.0,1
103.15,0.0,0.0,0
111.03,0.0,0.0,0
915.37,0.0,0.0,1
687.41,0.0,0.0,1
425.69,0.0,0.0,1
141.33,0.0,0.0,0
200.59,0.0,0.0,0
613.75,83.08,0.0,1
916.3,93.31,0.0,1
556.7,305.23,0.0,1
182.59,168.22,0.0,0
210.69,0.0,0.0,0
138.71,0.0,0.0,0
190.08,0.0,0.0,0
128.31,0.0,0.0,0
383.9,341.5,98.77,1
89.69,74.46,0.0,0
451.56,0.0,0.0,1
83.66,0.0,0.0,0
821.29,161.02,0.0,1
288.64,216.58,0.0,1
107.16,0.0,0.0,0
155.61,0.0,0.0,0
584.29,0.0,0.0,1
76.04,0.0,0.0,0
330.06,186.45,0.0,0
129.55,0.0,0.0,0
523.95,120.31,0.0,1
61.93,0.0,0.0,0
171.62,0.0,0.0,0
449.11,179.0,0.0,1
532.14,203.23,0.0,1
198.68,0.0,0.0,0
499.0,62.79,0.0,1
112.91,0.0,0.0,0
518.78,104.43,0.0,1
522.04,0.0,0.0,1
58.45,0.0,0.0,0
561.87,0.0,0.0,1
105.13,0.0,0.0,0
240.62,66.84,0.0,1
102.07,0.0,0.0,0
656.3,126.68,0.0,1
282.96,0.0,0.0,0
632.67,620.02,377.15,1
299.82,0.0,0.0,0
109.41,0.0,0.0,0
663.14,236.9,177.52,1
564.47,278.84,83.27,1
391.68,0.0,0.0,1
84.1,0.0,0.0,0
754.03,102.23,73.68,1
206.58,0.0,0.0,0
156.23,124.8,0.0,0
414.44,217.03,187.25,0
167.32,0.0,0.0,0
252.59,203.29,0.0,1
377.05,0.0,0.0,1
157.34,0.0,0.0,0
550.5,73.1,0.0,1
254.08,0.0,0.0,1
163.76,0.0,0.0,0
704.45,253.78,0.0,1
473.32,0.0,0.0,1
124.93,0.0,0.0,0
99.85,0.0,0.0,0
251.15,0.0,0.0,0
181.25,0.0,0.0,0
408.05,272.01,0.0,1
416.1,346.23,238.35,1
769.36,0.0,0.0,1
307.65,127.84,65.65,1
557.84,159.82,0.0,1
430.27,0.0,0.0,1
616.29,96.63,80.82,1
468.94,173.49,0.0,1
454.2,0.0,0.0,1
178.5,0.0,0.0,0
655.27,97.94,0.0,1
704.23,148.49,0.0,1
179.46,118.78,0.0,0
165.86,120.02,0.0,0
110.73,0.0,0.0,0
238.34,80.68,73.87,1
766.78,0.0,0.0,1
1080.0,0.0,0.0,1
80.32,0.0,0.0,0
81.48,0.0,0.0,0
313.17,0.0,0.0,1
771.59,0.0,0.0,1
264.44,148.55,119.77,0
98.43,0.0,0.0,0
1420.0,0.0,0.0,0
210.76,0.0,0.0,1
65.41,0.0,0.0,0
122.57,0.0,0.0,0
585.49,0.0,0.0,1
235.08,120.29,0.0,0
68.77,0.0,0.0,0
98.16,0.0,0.0,0
227.33,0.0,0.0,0
1187.86,0.0,0.0,1
551.61,72.01,0.0,1
440.03,162.96,0.0,1
222.89,0.0,0.0,0
121.17,0.0,0.0,0
669.23,0.0,0.0,1
1014.66,111.91,0.0,1
70.84,0.0,0.0,0
124.44,0.0,0.0,0
450.65,0.0,0.0,1
104.8,0.0,0.0,0
693.3,95.96,0.0,1
442.42,254.18,0.0,1
95.06,77.79,0.0,0
424.17,0.0,0.0,1
115.96,0.0,0.0,0
524.92,422.05,237.85,1
443.63,0.0,0.0,1
771.28,183.0,0.0,1
300.87,201.49,0.0,1
89.19,0.0,0.0,0
119.56,0.0,0.0,0
469.88,146.31,0.0,1
51.47,0.0,0.0,0
509.91,169.58,154.79,1
120.01,0.0,0.0,0
431.81,0.0,0.0,0
275.82,0.0,0.0,0
699.69,241.29,0.0,1
176.83,0.0,0.0,0
240.17,0.0,0.0,1
660.9,70.58,0.0,1
76.06,0.0,0.0,0
320.59,103.65,0.0,1
102.19,0.0,0.0,0
915.58,0.0,0.0,1
196.06,0.0,0.0,0
380.79,0.0,0.0,1
668.98,115.57,0.0,1
171.77,0.0,0.0,0
201.19,147.85,0.0,0
55.14,0.0,0.0,0
922.28,156.55,0.0,1
802.7,103.84,0.0,1
304.15,0.0,0.0,1
624.63,0.0,0.0,1
82.87,0.0,0.0,1
79.95,0.0,0.0,0
296.61,0.0,0.0,1
195.89,0.0,0.0,0
324.22,93.82,0.0,1
545.22,121.99,0.0,1
799.42,230.14,0.0,1
133.67,0.0,0.0,0
209.83,167.58,148.49,0
404.29,0.0,0.0,1
91.16,0.0,0.0,0
171.49,0.0,0.0,0
246.61,0.0,0.0,0
952.0,0.0,0.0,1
663.47,0.0,0.0,1
216.99,0.0,0.0,0
547.68,200.29,0.0,1
110.48,0.0,0.0,0
74.21,53.83,0.0,0
139.93,0.0,0.0,0
90.58,0.0,0.0,0
85.08,0.0,0.0,0
72.87,62.97,0.0,0
474.76,84.75,0.0,1
652.6,0.0,0.0,1
284.09,208.85,0.0,0
468.48,0.0,0.0,1
123.9,0.0,0.0,0
693.35,0.0,0.0,1
111.91,0.0,0.0,0
128.69,0.0,0.0,0
633.65,0.0,0.0,1
230.58,179.26,0.0,1
298.59,155.99,0.0,1
499.34,235.23,160.51,1
148.7,0.0,0.0,0
149.87,0.0,0.0,0
425.89,118.51,0.0,1
678.17,0.0,0.0,1
671.54,138.31,0.0,1
164.65,0.0,0.0,0
717.48,0.0,0.0,1
492.25,193.5,0.0,0
155.52,0.0,0.0,0
668.79,63.39,0.0,1
114.64,75.65,0.0,0
537.29,0.0,0.0,1
118.13,93.74,0.0,0
152.81,0.0,0.0,0
743.45,0.0,0.0,1
612.25,328.3,175.12,1
349.12,121.54,0.0,1
230.16,0.0,0.0,0
483.58,95.17,0.0,1
264.58,259.29,179.99,1
609.27,0.0,0.0,1
288.71,0.0,0.0,0
586.6,112.4,72.75,1
374.36,67.36,0.0,1
538.05,303.16,136.67,1
640.89,360.4,273.2,0
185.11,143.38,0.0,0
453.03,221.76,0.0,1
880.19,0.0,0.0,1
481.42,0.0,0.0,1
429.35,0.0,0.0,1
365.91,68.14,0.0,1
995.19,67.72,0.0,1
297.43,0.0,0.0,0
650.75,101.14,0.0,1
1090.71,96.1,0.0,1
673.4,182.75,175.8,1
342.64,335.79,169.58,1
264.4,0.0,0.0,0
296.32,0.0,0.0,1
213.89,0.0,0.0,0
219.58,113.41,0.0,0
201.79,0.0,0.0,0
224.73,0.0,0.0,1
79.54,0.0,0.0,0
481.57,0.0,0.0,1
145.87,0.0,0.0,0
197.98,194.02,0.0,1
83.05,66.19,0.0,0
1321.5,217.72,0.0,1
207.1,100.47,0.0,1
680.62,52.33,0.0,1
148.25,0.0,0.0,0
795.79,123.27,0.0,1
120.73,61.78,0.0,0
148.34,89.42,0.0,0
174.63,134.6,0.0,0
186.95,0.0,0.0,0
312.98,0.0,0.0,0
227.33,210.43,0.0,1
706.32,0.0,0.0,1
735.09,0.0,0.0,1
616.81,163.34,0.0,1
159.02,109.41,0.0,0
86.2,0.0,0.0,0
129.77,0.0,0.0,0
106.3,0.0,0.0,0
146.18,0.0,0.0,0
112.24,108.52,0.0,0
185.01,0.0,0.0,0
77.36,0.0,0.0,0
593.21,0.0,0.0,1
199.1,0.0,0.0,0
215.89,0.0,0.0,0
111.59,0.0,0.0,0
219.31,168.66,0.0,0
629.29,0.0,0.0,1
148.2,0.0,0.0,0
1025.99,168.0,0.0,1
431.59,345.23,272.84,1
694.47,245.65,130.79,1
683.5,163.62,0.0,1
761.63,0.0,0.0,1
552.62,85.39,0.0,1
462.02,0.0,0.0,1
196.78,136.96,0.0,0
614.91,149.06,55.23,1
691.91,0.0,0.0,1
639.56,0.0,0.0,1
327.76,0.0,0.0,1
548.09,0.0,0.0,1
253.52,0.0,0.0,0
197.23,0.0,0.0,0
452.51,0.0,0.0,1
181.72,0.0,0.0,0
617.82,208.97,0.0,1
204.64,0.0,0.0,0
108.87,98.22,77.47,0
69.51,0.0,0.0,0
1228.92,0.0,0.0,1
231.36,0.0,0.0,1
625.23,0.0,0.0,1
418.02,261.98,0.0,1
76.49,0.0,0.0,0
295.98,94.07,0.0,0
440.51,0.0,0.0,1
136.06,108.53,0.0,0
114.68,0.0,0.0,0
600.47,0.0,0.0,1
379.25,132.11,0.0,1
444.65,108.32,0.0,1
413.02,0.0,0.0,0
603.62,81.1,0.0,1
300.93,104.1,0.0,1
150.89,0.0,0.0,0
289.27,0.0,0.0,0
997.12,0.0,0.0,1
755.21,118.87,0.0,1
183.16,0.0,0.0,0
201.78,132.49,0.0,1
551.82,54.53,0.0,1
491.82,70.34,0.0,1
207.79,0.0,0.0,0
609.49,181.55,0.0,1
378.75,79.39,0.0,1
871.59,91.53,0.0,1
97.5,72.26,0.0,0
123.51,0.0,0.0,0
99.83,0.0,0.0,0
785.8,0.0,0.0,1
648.41,168.7,0.0,1
233.03,119.3,0.0,0
424.6,0.0,0.0,1
145.97,0.0,0.0,0
529.9,0.0,0.0,1
483.17,0.0,0.0,1
211.35,0.0,0.0,0
432.3,240.44,78.4,1
778.93,252.73,94.58,1
192.57,0.0,0.0,0
672.42,288.01,215.04,1
163.09,146.24,0.0,0
225.38,0.0,0.0,0
761.61,0.0,0.0,1
799.03,73.99,0.0,1
502.27,172.16,0.0,1
698.12,201.78,0.0,0
83.67,0.0,0.0,0
60.54,0.0,0.0,0
365.57,0.0,0.0,0
241.15,206.81,131.38,1
175.29,0.0,0.0,0
126.98,0.0,0.0,0
846.35,0.0,0.0,1
875.35,0.0,0.0,1
182.61,0.0,0.0,0
464.88,307.58,0.0,0
171.81,0.0,0.0,0
260.93,134.31,0.0,0
98.22,0.0,0.0,0
260.06,211.08,0.0,1
480.18,142.96,0.0,1
368.18,0.0,0.0,1
339.14,0.0,0.0,1
634.8,0.0,0.0,1
594.63,0.0,0.0,1
97.12,0.0,0.0,0
472.49,188.65,95.51,1
151.22,0.0,0.0,0
488.06,0.0,0.0,1
78.65,0.0,0.0,0
417.19,0.0,0.0,1
167.33,127.45,0.0,0
150.32,0.0,0.0,0
138.08,0.0,0.0,0
66.92,0.0,0.0,0
46.06,0.0,0.0,0
279.91,242.59,214.97,0
315.93,0.0,0.0,1
566.42,0.0,0.0,1
135.68,0.0,0.0,0
139.83,0.0,0.0,0
92.86,0.0,0.0,0
222.81,131.38,75.12,0
119.8,0.0,0.0,0
116.37,0.0,0.0,0
686.38,0.0,0.0,1
199.85,112.02,0.0,1
725.06,85.15,0.0,1
466.49,79.04,0.0,1
139.76,134.94,107.66,0
55.14,0.0,0.0,0
297.87,52.76,0.0,1
51.54,0.0,0.0,0
145.1,0.0,0.0,0
564.11,200.41,0.0,1
679.23,282.91,136.42,1
61.38,0.0,0.0,0
293.88,199.8,0.0,0
125.85,0.0,0.0,0
148.53,140.57,0.0,0
460.53,0.0,0.0,1
544.35,134.04,0.0,1
352.53,0.0,0.0,1
767.26,245.77,0.0,1
196.27,0.0,0.0,0
165.03,97.07,0.0,0
558.11,0.0,0.0,1
768.9,0.0,0.0,1
297.5,239.02,209.1,0
583.21,135.49,0.0,1
873.34,142.86,0.0,1
232.34,139.73,0.0,0
210.4,0.0,0.0,0
745.11,179.64,0.0,1
119.6,0.0,0.0,0
383.46,0.0,0.0,1
76.85,0.0,0.0,0
359.2,0.0,0.0,0
787.83,154.55,0.0,1
59.79,0.0,0.0,0
155.55,0.0,0.0,0
164.88,0.0,0.0,0
451.13,128.95,0.0,1
258.31,0.0,0.0,1
240.69,0.0,0.0,0
477.52,0.0,0.0,1
663.94,110.14,0.0,1
570.97,0.0,0.0,1
417.03,49.46,0.0,1
607.01,173.86,0.0,1
118.91,0.0,0.0,0
1143.25,0.0,0.0,1
402.64,0.0,0.0,1
75.3,0.0,0.0,0
102.18,0.0,0.0,0
197.71,0.0,0.0,0
412.24,0.0,0.0,1
399.64,0.0,0.0,0
73.28,0.0,0.0,0
753.76,69.23,0.0,1
677.72,0.0,0.0,1
477.47,274.69,94.88,1
68.41,0.0,0.0,0
172.37,0.0,0.0,0
567.78,176.18,0.0,1
547.68,435.07,0.0,1
74.86,0.0,0.0,0
180.55,0.0,0.0,0
1102.04,187.76,0.0,1
195.67,0.0,0.0,1
431.86,96.59,0.0,1
84.86,0.0,0.0,0
549.3,0.0,0.0,1
497.46,0.0,0.0,1
106.47,0.0,0.0,0
158.67,0.0,0.0,0
1145.77,0.0,0.0,1
87.08,0.0,0.0,0
144.88,0.0,0.0,0
218.86,0.0,0.0,0
786.71,270.1,0.0,1
208.5,77.3,0.0,0
365.59,247.48,0.0,1
467.99,0.0,0.0,1
840.68,91.07,0.0,1
720.46,184.1,0.0,1
242.27,237.42,0.0,1
659.37,0.0,0.0,1
890.76,137.72,0.0,1
842.4,172.25,0.0,1
302.21,0.0,0.0,0
150.91,0.0,0.0,0
946.51,0.0,0.0,1
339.95,0.0,0.0,1
612.53,263.35,204.88,1
47.33,0.0,0.0,0
166.39,0.0,0.0,0
456.46,0.0,0.0,1
975.19,0.0,0.0,1
395.74,0.0,0.0,1
82.18,0.0,0.0,0
126.85,0.0,0.0,0
190.57,0.0,0.0,0
487.77,77.7,0.0,1
54.13,0.0,0.0,0
626.29,82.46,0.0,1
536.71,62.78,0.0,1
640.12,123.14,0.0,1
233.39,91.88,0.0,0
278.73,159.16,158.5,0
315.16,0.0,0.0,0
66.51,0.0,0.0,0
298.81,0.0,0.0,1
115.49,0.0,0.0,0
140.75,0.0,0.0,0
93.04,0.0,0.0,0
498.72,101.78,0.0,1
198.01,0.0,0.0,1
335.43,0.0,0.0,0
269.44,167.02,0.0,1
145.72,0.0,0.0,0
820.28,76.71,0.0,1
373.28,305.25,0.0,1
654.39,0.0,0.0,1
174.73,0.0,0.0,0
82.9,0.0,0.0,0
481.66,108.45,0.0,1
319.81,0.0,0.0,0
604.49,0.0,0.0,1
611.73,301.71,126.05,1
612.26,221.61,207.77,1
98.57,0.0,0.0,0
430.53,133.53,0.0,1
184.31,0.0,0.0,0
423.74,0.0,0.0,1
187.26,123.55,0.0,0
592.87,0.0,0.0,1
203.09,0.0,0.0,0
253.28,0.0,0.0,0
93.62,0.0,0.0,0
259.48,254.29,212.14,1
502.24,0.0,0.0,1
125.79,119.62,0.0,0
962.47,99.82,80.67,1
569.17,218.85,0.0,1
683.71,0.0,0.0,1
161.85,0.0,0.0,0
152.35,102.09,0.0,0
740.77,0.0,0.0,1
250.3,0.0,0.0,1
368.44,0.0,0.0,1
795.06,267.07,115.61,1
246.43,206.7,0.0,0
105.07,0.0,0.0,0
481.01,108.7,0.0,1
104.35,0.0,0.0,0
131.4,0.0,0.0,0
230.24,165.27,147.4,0
381.78,0.0,0.0,1
107.69,0.0,0.0,0
89.46,0.0,0.0,0
362.04,0.0,0.0,0
578.42,149.54,61.67,1
101.24,0.0,0.0,0
347.44,0.0,0.0,1
514.63,178.06,0.0,1
361.61,0.0,0.0,1
856.59,0.0,0.0,1
112.86,0.0,0.0,0
130.52,0.0,0.0,0
417.05,267.04,0.0,1
780.05,95.34,0.0,1
303.88,0.0,0.0,1
781.67,110.44,0.0,1
225.18,223.72,0.0,0
485.08,0.0,0.0,1
831.05,154.34,0.0,1
345.43,137.86,0.0,1
119.92,0.0,0.0,0
185.72,0.0,0.0,0
304.26,90.4,0.0,1
538.99,0.0,0.0,0
185.31,0.0,0.0,0
489.67,0.0,0.0,1
244.66,153.9,0.0,0
171.54,0.0,0.0,0
102.16,0.0,0.0,0
435.52,0.0,0.0,1
183.26,0.0,0.0,1
490.19,0.0,0.0,1
863.71,0.0,0.0,1
288.9,0.0,0.0,0
404.16,0.0,0.0,1
103.0,0.0,0.0,0
668.47,79.96,0.0,1
320.01,0.0,0.0,1
457.08,0.0,0.0,1
466.25,138.27,0.0,1
504.75,0.0,0.0,1
175.02,120.92,0.0,0
97.63,0.0,0.0,0
198.14,104.65,0.0,0
790.52,0.0,0.0,1
452.39,0.0,0.0,1
328.87,228.04,0.0,1
679.51,0.0,0.0,1
232.72,0.0,0.0,0
174.54,119.04,0.0,0
718.62,304.73,298.04,1
153.77,0.0,0.0,0
317.72,0.0,0.0,1
206.51,0.0,0.0,0
94.36,0.0,0.0,0
1051.73,0.0,0.0,0
450.88,0.0,0.0,0
505.7,109.15,0.0,1
165.52,0.0,0.0,0
83.48,0.0,0.0,0
896.82,0.0,0.0,1
150.3,0.0,0.0,0
82.62,0.0,0.0,0
508.88,0.0,0.0,0
637.88,0.0,0.0,1
811.21,111.76,0.0,1
192.03,0.0,0.0,0
61.29,0.0,0.0,0
1248.94,0.0,0.0,1
121.63,113.6,83.67,0
736.13,173.39,152.75,1
123.05,0.0,0.0,0
81.64,0.0,0.0,0
611.62,146.36,126.48,1
700.36,45.65,0.0,1
196.26,0.0,0.0,0
177.92,0.0,0.0,0
93.16,0.0,0.0,0
74.34,0.0,0.0,0
104.15,101.05,79.19,0
299.37,200.62,0.0,0
158.7,0.0,0.0,0
91.66,0.0,0.0,0
333.56,0.0,0.0,1
203.12,179.67,158.48,0
92.76,0.0,0.0,0
190.8,0.0,0.0,0
578.46,0.0,0.0,1
331.9,230.23,0.0,1
141.34,139.73,0.0,0
184.69,51.11,0.0,0
211.1,0.0,0.0,0
700.23,0.0,0.0,1
402.11,151.43,0.0,1
153.08,0.0,0.0,0
180.95,0.0,0.0,0
792.83,0.0,0.0,1
484.17,139.46,0.0,1
828.69,0.0,0.0,1
194.38,140.32,0.0,0
386.83,0.0,0.0,1
217.17,190.33,166.77,0
94.18,0.0,0.0,0
165.02,0.0,0.0,0
602.86,237.7,124.49,1
180.43,0.0,0.0,0
180.92,128.78,106.18,0
174.84,0.0,0.0,0
94.14,0.0,0.0,0
96.1,0.0,0.0,0
129.15,0.0,0.0,0
308.74,0.0,0.0,1
667.46,197.71,0.0,1
690.14,0.0,0.0,1
433.53,214.28,90.99,1
54.81,0.0,0.0,0
97.14,0.0,0.0,0
561.19,379.19,0.0,1
177.83,174.25,134.43,0
469.6,0.0,0.0,1
174.03,0.0,0.0,1
732.96,45.75,0.0,1
133.15,0.0,0.0,0
131.14,0.0,0.0,0
247.47,0.0,0.0,0
432.8,0.0,0.0,1
443.79,103.42,0.0,1
491.47,0.0,0.0,1
275.37,168.32,0.0,0
248.04,63.18,0.0,1
640.73,0.0,0.0,1
129.81,128.1,0.0,0
707.73,0.0,0.0,1
938.66,67.93,0.0,1
125.51,0.0,0.0,0
133.21,0.0,0.0,0
668.39,0.0,0.0,1
478.23,50.47,0.0,1
337.48,0.0,0.0,0
83.83,0.0,0.0,1
157.27,0.0,0.0,0
225.21,0.0,0.0,0
139.07,0.0,0.0,0
672.72,80.53,0.0,1
145.12,104.64,0.0,0
260.76,161.08,0.0,1
1017.34,111.59,0.0,1
528.71,124.2,52.59,1
209.02,194.66,0.0,0
379.98,0.0,0.0,1
189.98,96.59,0.0,0
864.27,71.55,0.0,1
536.91,0.0,0.0,1
177.52,0.0,0.0,0
369.9,0.0,0.0,1
193.66,137.66,0.0,0
453.94,0.0,0.0,1
136.76,0.0,0.0,0
209.37,0.0,0.0,0
322.27,243.2,0.0,1
65.33,0.0,0.0,0
222.44,0.0,0.0,0
510.94,104.33,0.0,1
216.79,0.0,0.0,0
154.81,0.0,0.0,0
115.87,76.05,0.0,0
727.46,0.0,0.0,1
325.1,0.0,0.0,1
204.22,139.82,0.0,0
275.79,0.0,0.0,1
350.93,0.0,0.0,0
107.79,0.0,0.0,0
118.52,0.0,0.0,0
219.42,0.0,0.0,0
123.25,0.0,0.0,0
132.37,0.0,0.0,0
148.83,0.0,0.0,0
902.68,209.84,119.44,1
1121.31,69.77,0.0,1
266.78,209.57,0.0,0
176.42,0.0,0.0,0
115.76,0.0,0.0,0
438.45,0.0,0.0,0
744.49,0.0,0.0,1
290.98,0.0,0.0,0
129.92,0.0,0.0,0
318.02,155.24,0.0,1
176.48,0.0,0.0,0
843.14,0.0,0.0,1
685.36,0.0,0.0,1
601.0,370.02,0.0,1
299.46,60.93,0.0,1
230.46,163.41,0.0,1
669.34,424.56,0.0,1
640.83,107.82,0.0,1
128.08,0.0,0.0,0
687.82,48.62,0.0,1
157.6,93.74,0.0,0
115.72,0.0,0.0,0
399.88,138.98,0.0,0
544.41,0.0,0.0,1
742.7,0.0,0.0,1
592.34,104.79,0.0,1
119.77,0.0,0.0,0
679.66,0.0,0.0,1
1109.67,132.14,0.0,1
346.58,0.0,0.0,0
248.87,0.0,0.0,0
298.68,207.32,0.0,0
303.08,287.06,0.0,0
562.03,0.0,0.0,1
339.06,0.0,0.0,1
